rowid,kepid,tce_plnt_num,tce_rogue_flag,tce_delivname,rowupdate,tce_datalink_dvs,tce_datalink_dvr,tce_period,tce_period_err,tce_time0bk,tce_time0bk_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof1,tce_dof2,tce_chisq1,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_nkoi,tce_ioflag,tce_quarters,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tcet_period,tcet_period_err,tcet_time0bk,tcet_time0bk_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_mesmedian,tce_mesmad,tce_maxmes,tce_minmes,tce_maxmesd,tce_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_rmesmad,tce_rsnrmes,tce_rminmes,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,av_vf_pc,av_vf_pc_err,av_vf_afp,av_vf_afp_err,av_vf_ntp,av_vf_ntp_err,av_pp_pc,av_pp_afp,av_pp_ntp,av_training_set,av_pred_class,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,tce_cap_stat,tce_hap_stat,tce_rb_tpdur,tce_rb_tcount0,tce_rb_tcount1,tce_rb_tcount2,tce_rb_tcount3,tce_rb_tcount4,tce_fwm_stat,tce_fwm_sra,tce_fwm_sra_err,tce_fwm_sdec,tce_fwm_sdec_err,tce_fwm_srao,tce_fwm_srao_err,tce_fwm_sdeco,tce_fwm_sdeco_err,tce_fwm_prao,tce_fwm_prao_err,tce_fwm_pdeco,tce_fwm_pdeco_err,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_dikco_mra,tce_dikco_mra_err,tce_dikco_mdec,tce_dikco_mdec_err,tce_dikco_msky,tce_dikco_msky_err
10375,7967293,1,,q1_q17_dr24_tce,2015-01-15,007/007967/007967293/dv/kplr007967293-001-20141002224145_dvs.pdf,007/007967/007967293/dv/kplr007967293-20141002224145_dvr.pdf,0.532774,1.80078e-05,131.88,0.00603892,2454960.0,0.00603892,0.0089624115,0.0044447044,1.0556014999999999,0.3505007,28.68,92.71,0.9261,0.5126,1.544,4.015,0.09156,0.3801,68.01,13.79,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5201544,0.18719360000000002,-0.0126088,-0.0436964,2510,mandel-agol_geometric_transit_model,1,6.861,34710.0,43320.0,20.6,32250.0,2480,33220.0,2868.0,,,2.43,1.205,0.01648,3.7130000000000005e-07,4570.0,891.0,,,0,,11111111111111111,8431.0,346.0,3.97,0.25,0.07,0.53,2.485,0.948,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,8.969,20.43,-11.36,0.2578,0.1542,7.0120000000000005,16.31,3.36e-10,1.819,0.4205,0.6966,,,,,,,0.0187,0.0073,99.0749,0.0501,0.9064,0.0514,0.0,99.9103,0.0897,AFP,AFP,1.1246999999999997e-81,3.27,-4.2913,1.0785,,,,,,,,,6.0086,19.622699,4.62e-06,43.76556,5.05e-05,0.1572,0.18,0.0008188,0.182,-6.09e-06,1.25e-05,-1.496e-05,1.28e-05,-0.047927,0.0852,0.049247,0.081,0.068719,0.0739,-0.02403,0.0838,0.00054585,0.0771,0.024036000000000002,0.0866
10381,7984890,2,,q1_q17_dr24_tce,2015-01-15,007/007984/007984890/dv/kplr007984890-002-20141002224145_dvs.pdf,007/007984/007984890/dv/kplr007984890-20141002224145_dvr.pdf,2.7057900000000004,8.53901e-05,133.584,0.023776,2454970.0,0.023776,0.0045018825,0.00194411,1.0838338,0.41643655,35.67,91.09,0.8805,0.6666,9.22,19.54,0.1811,0.6201,18.33,2.466,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.143486,1.319093,-1.262604,0.438566,500,mandel-agol_geometric_transit_model,1,8.101,18200.0,17450.0,10.18,6435.0,494,4955.0,1049.0,,,0.4849,0.2094,0.03847,8.093e-07,1510.0,284.0,,,0,,11111111111111111,6735.0,209.0,4.46,0.27,-0.74,0.3,0.987,0.36700000000000005,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,1.393,2.918,-9.316,-0.613,1.372,3.832,7.987,0.09222,5.734,1.014,1.166,,,,,,,1.8748,0.0356,17.1869,0.0897,80.9383,0.069,0.2429,5.0273,94.7298,UNK,NTP,7.1741e-17,6.4651,-2.3099,1.2463,,,,,,,,,36.285,19.942591,2.9e-05,43.786455,0.000201,-1.528,1.13,-2.106,0.723,2.776e-05,2.07e-05,3.962e-05,1.33e-05,0.5774,0.748,0.94741,0.515,1.1095,0.788,0.58915,0.805,1.023,0.615,1.1805,0.913
10451,8053552,1,,q1_q17_dr24_tce,2015-01-15,008/008053/008053552/dv/kplr008053552-001-20141002224145_dvs.pdf,008/008053/008053552/dv/kplr008053552-20141002224145_dvr.pdf,29.4811,9.25594e-06,134.225,0.000257219,2454970.0,0.000257219,0.15141684,0.013824234,39.635656,0.8036831,88.62,0.06093,0.9544,0.02297,3.66,0.02334,2.881,1.029,12140.0,49.62,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.344184,0.5412096,-0.103006,-0.061182799999999996,47,mandel-agol_geometric_transit_model,1,330.9,1243.0,1566.0,357.6,611.0,46,3964.0,150.8,,,14.89,1.359,0.1706,3.5699999999999995e-08,571.0,154.0,,,1,,11111111111111111,5631.0,187.0,4.41,0.33,-0.46,0.34,0.9009999999999999,0.48200000000000004,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7035,3.393,-3.517,-0.8177,-1.406,71.66,346.9,0.1119,493.1,0.9538,0.01014,,,,,,,62.822,0.2583,37.1128,0.2493,0.0652,0.0159,68.5955,28.613,2.7915,PC,PC,0.0,7.5582,-0.080854,1.0838,,,,,,,,,49.015,19.937058,1.25e-06,43.897188,1.15e-05,0.08848,0.0488,-0.04167,0.0415,-0.001998,0.00171,-0.0007218,0.00228,0.029159,0.0684,-0.038498,0.0707,0.048295,0.0703,0.10569,0.0707,0.075848,0.0682,0.13009,0.0699
10479,7836863,1,,q1_q17_dr24_tce,2015-01-15,007/007836/007836863/dv/kplr007836863-001-20141002224145_dvs.pdf,007/007836/007836863/dv/kplr007836863-20141002224145_dvr.pdf,0.633885,0.0007380469999999999,131.657,0.120922,2454960.0,0.120922,0.0012904565,0.007466733000000001,1.4501873,10.503142,51.64,476.0,0.9,2.963,1.465,10.03,0.009886,0.2453,1.357,13.18,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.596549,-0.358001,1.0318822,-0.4813736,1792,mandel-agol_geometric_transit_model,1,0.155,21120.0,26180.0,10.71,22840.0,1756,41010.0,3072.0,,,0.115,0.6657,0.013580000000000002,1.054e-05,1800.0,304.0,,,0,,11111111111111,5271.0,209.0,4.53,0.21,-0.04,0.3,0.8170000000000001,0.268,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,2.194,8.022,-7.021,0.3625,0.4708,7.501,8.363,1.011e-08,3.813,0.01854,0.8395,,,,,,,0.1141,0.0143,97.4527,0.0878,2.4331,0.0819,0.0,99.4352,0.5648,AFP,AFP,6.1086e-16,7.1498,-1.7498,1.2638,,,,,,,,,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,-0.67797,0.74,0.85909,0.524,1.0944,0.616,3.4655,0.553,-4.7042,0.617,5.8429,0.558
10490,7908893,1,,q1_q17_dr24_tce,2015-01-15,007/007908/007908893/dv/kplr007908893-001-20141002224145_dvs.pdf,007/007908/007908893/dv/kplr007908893-20141002224145_dvr.pdf,2.75333,2.28191e-05,132.30100000000002,0.00464236,2454970.0,0.00464236,0.0077760405,0.00090222486,1.2512446000000002,0.22835772,44.3,18.11,0.8954,0.1129,7.773,2.231,0.2936,0.2331,52.45,6.361,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3703984,0.6041592,-0.309804,0.041880400000000005,491,mandel-agol_geometric_transit_model,1,8.703,28280.0,33680.0,34.21,6136.0,471,20230.0,13620.0,,,0.8248,0.0957,0.038610000000000005,2.1329999999999998e-07,1350.0,282.0,,,0,,11111111111111111,6089.0,182.0,4.47,0.29,-0.18,0.3,0.972,0.402,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,6.031,12.02,-11.15,1.383,1.022,4.7989999999999995,10.07,1.252e-05,1.669,0.8646,1.108,,,,,,,0.6524,0.0385,21.7984,0.2377,77.5492,0.2331,0.2884,7.6757,92.0359,NTP,NTP,9.511e-15,9.2909,0.5058199999999999,1.2486,,,,,,,,,12.465,19.823216,1.48e-05,43.611979999999996,0.000121,-0.5513,0.58,0.7205,0.436,2.699e-05,3.04e-05,-3.781e-05,2.29e-05,4.6668,0.323,1.6564,0.148,4.9521,0.34,4.6744,0.354,1.6932,0.147,4.9716,0.368
10500,7973199,1,,q1_q17_dr24_tce,2015-01-15,007/007973/007973199/dv/kplr007973199-001-20141002224145_dvs.pdf,007/007973/007973199/dv/kplr007973199-20141002224145_dvr.pdf,0.549917,7.852269999999999e-06,131.814,0.00096094,2454960.0,0.00096094,0.015427026000000002,0.0043181059999999995,2.7265456,3.8716767,83.62,113.8,0.3032,4.951,1.493,0.2616,0.02494,0.08353,270.0,27.01,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3964614,0.8318260000000001,-0.8834528,0.3213344,2431,mandel-agol_geometric_transit_model,1,14.01,23810.0,35720.0,9.307,31030.0,2386,35350.0,3399.0,,,2.858,0.8001,0.015119999999999998,1.439e-07,3400.0,1200.0,,,0,,11111111111111111,7274.0,333.0,4.16,0.39,-0.02,0.4,1.6980000000000002,1.188,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,4.219,7.502,-6.72,0.2812,0.2094,4.793,7.821000000000001,1.664e-05,1.854,1.792,0.8592,,,,,,,1.4209,0.0578,14.1998,0.195,84.3793,0.2038,0.1863,3.5804,96.2334,NTP,NTP,2.3043999999999998e-11,8.3589,0.41871,1.1303,,,,,,,,,1.465,19.744359,1.33e-06,43.779159,1.49e-05,-0.08106,0.0517,0.1413,0.0536,-6.1379999999999995e-06,2.36e-05,-7.432e-06,3e-05,-0.0023552,0.162,0.0013133,0.192,0.0026967,0.192,-0.052126,0.164,0.039671,0.189,0.065505,0.174
10501,7973404,1,,q1_q17_dr24_tce,2015-01-15,007/007973/007973404/dv/kplr007973404-001-20141002224145_dvs.pdf,007/007973/007973404/dv/kplr007973404-20141002224145_dvr.pdf,0.684434,1.37774e-05,132.0,0.00492997,2454960.0,0.00492997,0.0038432849,0.0028923394,1.0700741000000003,0.6148839,35.82,165.8,0.8677,1.314,2.467,9.589,0.03777,0.2242,13.55,2.08,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.29109840000000003,1.0052528,-0.9642959999999999,0.3348688,1953,mandel-agol_geometric_transit_model,1,8.045,35250.0,42660.0,11.38,25010.0,1923,38070.0,3731.0,,,0.6157,0.4633,0.01651,2.216e-07,2810.0,833.0,,,0,,11111111111111111,6760.0,247.0,4.21,0.33,-0.2,0.32,1.4680000000000002,0.863,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,1.84,2.813,-6.334,0.1823,0.3511,5.8260000000000005,7.1,1.597e-05,3.86,1.133,0.8921,,,,,,,0.0354,0.0083,1.8554,0.0948,98.1093,0.0964,0.0,1.123,98.877,NTP,NTP,1.3485999999999999e-09,8.4371,-0.17559,1.2233,,,,,,,,,14.74,19.748292000000003,2.17e-05,43.798838,0.000219,0.7173,0.844,1.505,0.788,-1.033e-05,1.14e-05,-2.081e-05,1.07e-05,-0.15697,0.329,0.11645,0.303,0.19545,0.314,-0.25122,0.336,0.084563,0.304,0.26507,0.329
10531,8174306,1,,q1_q17_dr24_tce,2015-01-15,008/008174/008174306/dv/kplr008174306-001-20141002224145_dvs.pdf,008/008174/008174306/dv/kplr008174306-20141002224145_dvr.pdf,0.6106229999999999,5.8777099999999995e-06,131.708,0.00164251,2454960.0,0.00164251,0.0049117184999999996,0.0052562812,2.23758,11.119257,89.19,5074.0,0.03144,198.0,2.094,2.505,0.01024,0.1257,28.03,2.236,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.4510972,0.4241572,-0.24563600000000002,0.031570999999999995,2191,mandel-agol_geometric_transit_model,1,16.6,32710.0,43570.0,13.97,28080.0,2159,27000.0,2436.0,,,1.337,1.431,0.017730000000000003,1.1369999999999999e-07,4190.0,818.0,,,0,,11111111111111111,8007.0,318.0,3.94,0.25,0.07,0.43,2.495,0.953,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,6.175,12.2,-13.61,0.2083,0.3083,9.004,14.6,0.0004595,2.365,1.137,0.9319,,,,,,,0.0621,0.0082,98.1671,0.0728,1.7708,0.0729,0.0,99.6558,0.3442,AFP,AFP,4.166e-54,5.8069,-1.5827,1.0481,,,,,,,,,5.3051,19.649116,7.88e-06,44.094209,8.36e-05,-0.07414,0.306,0.25,0.301,4.962e-06,8.57e-06,-8.818e-06,8.44e-06,-0.029892,0.302,0.21217,0.343,0.21427,0.388,0.077419,0.337,0.20011,0.369,0.21456999999999998,0.439
10533,8174306,3,,q1_q17_dr24_tce,2015-01-15,008/008174/008174306/dv/kplr008174306-003-20141002224145_dvs.pdf,008/008174/008174306/dv/kplr008174306-20141002224145_dvr.pdf,1.46555,1.74053e-05,132.585,0.00472962,2454970.0,0.00472962,0.0061795428,0.01081398,5.0394429,49.40889,87.98,655.9,0.1773,55.91,2.2,0.6604,0.01395,0.3039,44.14,7.388,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.4510972,0.4241572,-0.24563600000000002,0.031570999999999995,382,mandel-agol_geometric_transit_model,1,8.555,5196.0,4941.0,8.417,2353.0,180,1609.0,238.7,,,1.682,2.944,0.03177,2.516e-07,3130.0,611.0,,,0,,11111111111111111,8007.0,318.0,3.94,0.25,0.07,0.43,2.495,0.953,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,2.195,5.732,-5.696,0.2292,0.7936,3.3680000000000003,9.225,1.314e-08,4.203,0.9273,0.6174,,,,,,,2.9895,0.0481,20.6727,0.0986,76.3378,0.1194,0.4113,7.2386,92.3502,UNK,NTP,3.0382e-20,7.0292,-0.32866999999999996,1.045,,,,,,,,,6.8551,19.649117,7.59e-06,44.094228,8.25e-05,-0.02394,0.294,0.3166,0.297,5.599e-06,1.3e-05,-1.683e-05,1.32e-05,0.61224,0.434,-0.44685,0.894,0.75797,0.896,0.73127,0.426,-0.49401,0.999,0.88249,0.998
10574,7660607,1,,q1_q17_dr24_tce,2015-01-15,007/007660/007660607/dv/kplr007660607-001-20141002224145_dvs.pdf,007/007660/007660607/dv/kplr007660607-20141002224145_dvr.pdf,2.76348,1.40394e-05,134.237,0.00278663,2454970.0,0.00278663,0.0094961109,0.0011838428,1.7230273,0.7027612,58.44,19.38,0.9019,0.1287,5.556,0.8433,0.2694,0.3093,77.44,6.387,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.34842,0.7384642,-0.5285422,0.1484252,489,mandel-agol_geometric_transit_model,1,12.67,20640.0,25490.0,21.6,6201.0,476,17510.0,4488.0,,,2.718,0.3389,0.04281,1.45e-07,2100.0,525.0,,,0,,11111111111111111,6093.0,217.0,3.74,0.45,-0.12,0.3,2.623,1.296,PHO54,PHO54,PHO54,DSEP,,,,,,,,,,,,,,,,,,,4.153,11.03,-10.07,-0.5313,0.6588,9.592,12.83,2.317,3.089,0.9877,0.7846,,,,,,,0.3511,0.0221,7.6069,0.0831,92.042,0.0786,0.0013,1.8023,98.1964,UNK,NTP,5.2074e-19,10.378,0.7387699999999999,1.3694,,,,,,,,,4.9308,18.792164,8.34e-06,43.300315999999995,6.94e-05,-0.1095,0.328,0.3446,0.25,1.145e-05,2.54e-05,-2.047e-05,1.94e-05,0.019086,0.082,0.013913,0.0903,0.023619,0.101,-0.015996,0.0873,0.14317,0.0973,0.14406,0.0857
10621,7533694,2,,q1_q17_dr24_tce,2015-01-15,007/007533/007533694/dv/kplr007533694-002-20141002224145_dvs.pdf,007/007533/007533694/dv/kplr007533694-20141002224145_dvr.pdf,0.588183,5.40454e-06,131.654,0.00111854,2454960.0,0.00111854,0.006053721,0.0015417545000000002,2.3198719,2.7631195,81.84,109.1,0.3292,3.98,1.841,0.4745,0.01242,0.03617,41.72,2.877,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.469695,0.3625584,-0.1834836,0.0125692,2273,mandel-agol_geometric_transit_model,1,20.59,23760.0,27090.0,17.75,29150.0,2241,98490.0,6435.0,,,1.993,0.5076,0.01781,1.091e-07,4640.0,744.0,,,0,,11111111111111111,8076.0,326.0,3.82,0.25,0.07,0.43,3.017,0.937,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,3.19,6.455,-4.109,0.2333,0.1333,4.709,16.24,0.01171,5.089,1.268,0.2531,,,,,,,0.0868,0.0079,95.6882,0.0853,4.225,0.0842,0.0,98.8581,1.1419,AFP,AFP,6.661e-32,9.2635,-1.2587,1.4958,,,,,,,,,3.7096,19.570249,5.9e-06,43.117822,7.39e-05,-0.2023,0.233,0.6194,0.266,2.745e-07,9.71e-06,-1.112e-05,1.11e-05,-2.064,0.433,4.4251,0.704,4.8828,0.736,-2.0841,0.448,4.2762,0.78,4.757,0.809
10635,7661409,1,,q1_q17_dr24_tce,2015-01-15,007/007661/007661409/dv/kplr007661409-001-20141002224145_dvs.pdf,007/007661/007661409/dv/kplr007661409-20141002224145_dvr.pdf,3.14055,1.07449e-05,134.494,0.00221922,2454970.0,0.00221922,0.01677569,0.0062311236,4.4703268,8.117419,80.51,32.94,0.7371,1.197,3.759,0.1421,0.1332,0.5487,286.7,11.93,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.3040054,0.8101991999999999,-0.5683451999999999,0.1451914,425,mandel-agol_geometric_transit_model,1,26.48,13670.0,15870.0,28.05,5434.0,417,5736.0,1231.0,,,1.783,0.6623,0.04141,9.444e-08,1310.0,251.0,,,1,,11111111111111111,6108.0,185.0,4.44,0.27,-0.34,0.3,0.9740000000000001,0.37,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.845,2.241,-3.982,0.307,2.16,5.401,24.89,0.6904,29.45,1.064,0.16,,,,,,,5.3078,0.0743,91.078,0.0979,3.6143,0.0591,0.3169,98.1599,1.5232,AFP,AFP,1.1056999999999996e-126,7.2405,-0.12330999999999999,1.0458,,,,,,,,,90746.0,0.0,-1.0,0.0,-1.0,-1.237,0.543,231.0,0.676,0.0003399,0.000156,-0.06617,0.000194,0.10533,0.0738,8.0556,0.145,8.0563,0.144,0.0044021,0.0714,8.0165,0.0939,8.0165,0.0939
10674,7502559,1,,q1_q17_dr24_tce,2015-01-15,007/007502/007502559/dv/kplr007502559-001-20141002224145_dvs.pdf,007/007502/007502559/dv/kplr007502559-20141002224145_dvr.pdf,0.805545,1.3460999999999999e-05,131.63,0.00157176,2454960.0,0.00157176,0.0057043680000000005,0.0007770012,1.8642343000000001,0.8580418,67.95,26.38,0.7,0.4735,2.384,0.4192,0.02637,0.03208,33.7,5.964,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5098696,0.4432318,-0.4006612,0.1253266,1660,mandel-agol_geometric_transit_model,1,6.914,28150.0,37780.0,9.701,21240.0,1633,50890.0,3764.0,,,1.721,0.2344,0.02157,2.403e-07,3840.0,671.0,,,0,,11111111111111111,7693.0,305.0,3.87,0.23,0.21,0.39,2.765,0.94,KIC0,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,7.208,11.08,-12.3,0.3177,0.3958,7.263999999999999,10.25,0.4466,1.422,0.6745,1.2,,,,,,,0.0452,0.0044,7.6509,0.1138,92.3039,0.1136,0.0,1.8064,98.1936,UNK,NTP,2.1548e-13,9.9477,-0.46434,1.4786,,,,,,,,,6.2416,18.804910999999997,9.54e-06,43.118369,9.23e-05,-0.1807,0.376,-0.5073,0.332,1.09e-05,1.27e-05,1.009e-05,1.12e-05,-0.12626,0.718,0.081327,0.409,0.15019,0.677,0.041328,0.757,-0.08397,0.419,0.093589,0.815
10702,7747425,1,,q1_q17_dr24_tce,2015-01-15,007/007747/007747425/dv/kplr007747425-001-20141002224145_dvs.pdf,007/007747/007747425/dv/kplr007747425-20141002224145_dvr.pdf,8.01039,2.62911e-05,135.319,0.00254844,2454970.0,0.00254844,0.016172337,0.006588054,12.643989999999999,24.460905,87.72,17.62,0.5034,2.912,4.272,0.2732,0.09059,0.39,295.1,9.542,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.39804040000000007,0.5048020000000001,-0.17266120000000001,-0.014161600000000002,166,mandel-agol_geometric_transit_model,1,32.08,5396.0,6411.0,34.36,2106.0,161,1404.0,265.5,,,1.77,0.7211,0.07833999999999999,1.714e-07,948.0,189.0,,,4,,11111111111111111,6008.0,183.0,4.43,0.28,-0.14,0.3,1.003,0.396,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.7789,2.667,-2.319,3.923,1.321,7.066,30.31,0.662,38.92,1.058,0.0765,,,,,,,99.7266,0.0302,0.244,0.0311,0.0294,0.007,99.7153,0.2847,0.0,PC,PC,1.2241999999999996e-185,7.1162,-0.30706,1.0546,,,,,,,,,1.4363,19.324114,1.13e-05,43.472753000000004,0.000115,0.3434,0.441,-0.06262,0.415,-7.913e-05,0.00013,2.287e-06,0.000123,-0.05151,0.197,0.040394,0.17,0.065459,0.187,-0.019804,0.189,-0.0097739,0.171,0.022084,0.186
10717,7352727,1,,q1_q17_dr24_tce,2015-01-15,007/007352/007352727/dv/kplr007352727-001-20141002224145_dvs.pdf,007/007352/007352727/dv/kplr007352727-20141002224145_dvr.pdf,2.4565200000000003,7.92312e-06,133.21200000000002,0.0008393760000000001,2454970.0,0.0008393760000000001,0.0080253886,0.0033410015000000003,7.7060808000000005,12.118859,89.37,142.1,0.08445,18.98,2.446,0.04434,0.01961,0.07061,80.02,8.8,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.2463002,0.5832248000000001,0.011526999999999999,-0.09817580000000001,544,mandel-agol_geometric_transit_model,1,12.01,9618.0,12810.0,19.54,6955.0,534,12370.0,1668.0,,,9.607,3.999,0.039060000000000004,8.398e-08,3600.0,71.0,,,1,,11111111111111111,4875.0,84.0,2.48,0.01,-0.91,0.17,10.97,0.21,PHO56,AST56,PHO56,MULT56,,,,,,,,,,,,,,,,,,,0.6865,3.244,-3.066,0.4948,0.3021,13.81,14.94,1.084,21.76,0.8041,0.2053,,,,,,,4.4314,0.1306,91.835,0.1838,3.7335,0.1037,0.1376,98.637,1.2254,AFP,AFP,8.354e-45,7.5202,0.014662999999999999,1.0661,,,,,,,,,2538.0,19.238814,1.6e-05,42.91113,0.000136,21.03,0.631,-7.775,0.489,-0.001797,5.06e-05,0.0005129,3.92e-05,8.5209,0.258,-2.6933,0.0975,8.9364,0.247,7.4646,0.0673,-3.6339,0.0677,8.3022,0.0675
10723,7386827,1,,q1_q17_dr24_tce,2015-01-15,007/007386/007386827/dv/kplr007386827-001-20141002224145_dvs.pdf,007/007386/007386827/dv/kplr007386827-20141002224145_dvr.pdf,10.4189,1.93192e-05,137.75,0.00141011,2454970.0,0.00141011,0.024338004,0.0093791615,25.388248,41.070587,88.92,7.688,0.4801,2.629,2.837,0.2514,0.08698,0.3169,680.5,16.44,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.5333384,-0.017924000000000002,0.5454111999999999,-0.30231679999999994,127,mandel-agol_geometric_transit_model,1,42.07,2872.0,3384.0,51.7,1625.0,124,1264.0,330.2,,,2.826,1.089,0.09167,1.133e-07,856.0,160.0,,,1,,11111111111111111,5692.0,174.0,4.36,0.24,0.04,0.26,1.064,0.392,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,0.8131,3.093,-3.731,-0.6875,-0.4625,7.31,39.1,0.3107,48.09,1.076,0.09541,,,,,,,99.4849,0.0352,0.5151,0.0352,0.0,0.0,99.7856,0.2144,0.0,PC,PC,1.1767e-309,7.3598,0.042717000000000005,1.0389,,,,,,,,,15.642,19.867641,6.45e-06,42.95746,8.1e-05,0.4309,0.255,-0.001643,0.292,-0.0003612,0.000176,-9.653e-05,0.000203,0.010502,0.101,0.16028,0.107,0.16062,0.107,0.1039,0.106,0.12636,0.108,0.16359,0.107
10743,7553237,2,,q1_q17_dr24_tce,2015-01-15,007/007553/007553237/dv/kplr007553237-002-20141002224145_dvs.pdf,007/007553/007553237/dv/kplr007553237-20141002224145_dvr.pdf,0.631203,7.75939e-06,131.59,0.00104448,2454960.0,0.00104448,0.0063535377,0.0015188049,2.4210909,2.802692,83.55,121.2,0.2721,4.773,1.93,0.4341,0.01315,0.03674,46.12,4.953,0,0,0,0,claret_nonlinear_limb_darkening_model_2011,0.4107612,0.7978196,-0.8432068000000001,0.30585999999999997,2118,mandel-agol_geometric_transit_model,1,12.68,25530.0,34440.0,12.12,27160.0,2088,39600.0,5821.0,,,1.222,0.292,0.016669999999999997,1.366e-07,3270.0,1120.0,,,0,,11111111111111111,7219.0,294.0,4.14,0.38,0.02,0.4,1.7619999999999998,1.195,PHO1,KIC0,KIC0,DSEP,,,,,,,,,,,,,,,,,,,3.283,10.65,-4.062,0.1583,0.2208,4.73,12.2,0.547,3.715,1.04,0.333,,,,,,,0.0031,0.0027,98.1552,0.046,1.8417,0.0459,0.0,99.6271,0.3729,AFP,AFP,1.5438e-05,16.221,6.3583,1.4015,,,,,,,,,0.7037,19.878633999999998,4.58e-06,43.100076,4.05e-05,-0.2275,0.181,0.1314,0.146,-2.062e-06,8.36e-06,2.247e-06,6.78e-06,0.13845,0.22,-0.078802,0.11,0.15931,0.222,0.06282,0.225,0.092283,0.0968,0.11164,0.217
